;ID_Bestand;Titel;Autoren;Jahr;Gattung;Kennung;Zugriffsort
3543;3544;Berittener Bogenschütze;Brigitte Kronauer;1986.0;Roman;peI05239;ote34091
3544;3545;Berittener Bogenschütze;Brigitte Kronauer;1986.0;Roman;vrR64871;bTH04367
3545;3546;Berittener Bogenschütze;Brigitte Kronauer;1986.0;Roman;rdW23968;XPx91657
3546;3547;Berittener Bogenschütze;Brigitte Kronauer;1986.0;Roman;haF86937;hyP80916
3547;3548;Der Verrückte des Zaren;Jaan Kross;1978.0;Roman;GwK65813;VGX76831
3548;3549;Der Verrückte des Zaren;Jaan Kross;1978.0;Roman;QIM92580;SMg72456
3549;3550;Der Verrückte des Zaren;Jaan Kross;1978.0;Roman;awv84175;CfM76820
3550;3551;Der Verrückte des Zaren;Jaan Kross;1978.0;Roman;fBu89345;gUK20817
3551;3552;Der Verrückte des Zaren;Jaan Kross;1978.0;Roman;ryv19623;RUj32971
3552;3553;Der Verrückte des Zaren;Jaan Kross;1978.0;Roman;kGJ07125;VHK19308
3553;3554;Der Verrückte des Zaren;Jaan Kross;1978.0;Roman;ueb71286;xGZ41508
3554;3555;Der Verrückte des Zaren;Jaan Kross;1978.0;Roman;zfb96401;koa75912
3555;3556;Die Struktur wissenschaftlicher Revolutionen;Thomas S. Kuhn;1962.0;Sachbuch;Gxy37869;uNF28063
3556;3557;Die Struktur wissenschaftlicher Revolutionen;Thomas S. Kuhn;1962.0;Sachbuch;cvo82193;wyY10462
3557;3558;Die Struktur wissenschaftlicher Revolutionen;Thomas S. Kuhn;1962.0;Sachbuch;mHs19345;zUR94561
3558;3559;Die Struktur wissenschaftlicher Revolutionen;Thomas S. Kuhn;1962.0;Sachbuch;BzD52078;uzL18679
3559;3560;Die Struktur wissenschaftlicher Revolutionen;Thomas S. Kuhn;1962.0;Sachbuch;LBK94258;Noa54281
3560;3561;Die Struktur wissenschaftlicher Revolutionen;Thomas S. Kuhn;1962.0;Sachbuch;LqW25908;UQp52970
3561;3562;Die Struktur wissenschaftlicher Revolutionen;Thomas S. Kuhn;1962.0;Sachbuch;djr87462;KYF14709
3562;3563;Trilogie des Mittelalters;Dieter Kühn;1977.0;Sachbuch;eKu65948;cef10853
3563;3564;Trilogie des Mittelalters;Dieter Kühn;1977.0;Sachbuch;eOw98156;eLk25478
3564;3565;Trilogie des Mittelalters;Dieter Kühn;1977.0;Sachbuch;YPT06785;yNZ31726
3565;3566;Trilogie des Mittelalters;Dieter Kühn;1977.0;Sachbuch;pQi12583;vFb01389
3566;3567;Trilogie des Mittelalters;Dieter Kühn;1977.0;Sachbuch;Ojq13428;SVo36507
3567;3568;Trilogie des Mittelalters;Dieter Kühn;1977.0;Sachbuch;Kcg41963;PST21587
3568;3569;Die unerträgliche Leichtigkeit des Seins;Milan Kundera;1984.0;Roman;YeT39245;KDX76158
3569;3570;Die unerträgliche Leichtigkeit des Seins;Milan Kundera;1984.0;Roman;fqN10253;CoZ47986
3570;3571;Die unerträgliche Leichtigkeit des Seins;Milan Kundera;1984.0;Roman;TWX37145;mZv56138
3571;3572;Die unerträgliche Leichtigkeit des Seins;Milan Kundera;1984.0;Roman;MSN20583;gHC84651
3572;3573;Die unerträgliche Leichtigkeit des Seins;Milan Kundera;1984.0;Roman;zcU51793;oOX68109
3573;3574;Die unerträgliche Leichtigkeit des Seins;Milan Kundera;1984.0;Roman;BPg05132;DmB67801
3574;3575;Die unerträgliche Leichtigkeit des Seins;Milan Kundera;1984.0;Roman;Yhs21706;hgA47901
3575;3576;Die unerträgliche Leichtigkeit des Seins;Milan Kundera;1984.0;Roman;Fms76948;SXG94032
3576;3577;Existiert Gott?;Hans Küng;1978.0;Theologie;KwW38962;Nfs39527
3577;3578;Existiert Gott?;Hans Küng;1978.0;Theologie;dyH54268;WMR89265
3578;3579;Existiert Gott?;Hans Küng;1978.0;Theologie;yST34615;KFC63541
3579;3580;Existiert Gott?;Hans Küng;1978.0;Theologie;dtr83274;hCz80974
3580;3581;Existiert Gott?;Hans Küng;1978.0;Theologie;RNq13205;efP80765
3581;3582;Existiert Gott?;Hans Küng;1978.0;Theologie;AnG41895;ltB72935
3582;3583;Existiert Gott?;Hans Küng;1978.0;Theologie;vKk23017;zQY65084
3583;3584;Der Buddha aus der Vorstadt;Hanif Kureishi;1990.0;Roman;qmY49032;rLm76835
3584;3585;Der Buddha aus der Vorstadt;Hanif Kureishi;1990.0;Roman;wxB45673;pVI13276
3585;3586;Der Buddha aus der Vorstadt;Hanif Kureishi;1990.0;Roman;bmn15642;bxz74896
3586;3587;Der Buddha aus der Vorstadt;Hanif Kureishi;1990.0;Roman;wac46923;eYv94876
3587;3588;Der Buddha aus der Vorstadt;Hanif Kureishi;1990.0;Roman;SNF47365;InN62058
3588;3589;Der Buddha aus der Vorstadt;Hanif Kureishi;1990.0;Roman;vTR12908;nSi48279
3589;3590;Der Buddha aus der Vorstadt;Hanif Kureishi;1990.0;Roman;YRi51870;aSG10865
3590;3591;Der Buddha aus der Vorstadt;Hanif Kureishi;1990.0;Roman;uVH79415;RxE72469
3591;3592;Die Prinzessin von Clèves;Marie Madeleine de La Fayette;1678.0;Roman;Wwh34170;VzN47920
3592;3593;Die Prinzessin von Clèves;Marie Madeleine de La Fayette;1678.0;Roman;qeP71436;GfA50168
3593;3594;Die Prinzessin von Clèves;Marie Madeleine de La Fayette;1678.0;Roman;YNM07158;HkR14206
3594;3595;Die Prinzessin von Clèves;Marie Madeleine de La Fayette;1678.0;Roman;cVR20598;lFx57943
3595;3596;Die Prinzessin von Clèves;Marie Madeleine de La Fayette;1678.0;Roman;JHE19463;xIi71634
3596;3597;Fabeln;Jean de La Fontaine;1668.0;Fabeln;GOw47308;des57861
3597;3598;Fabeln;Jean de La Fontaine;1668.0;Fabeln;AMG94620;eVy80471
3598;3599;Fabeln;Jean de La Fontaine;1668.0;Fabeln;XAD31254;syv18207
3599;3600;Fabeln;Jean de La Fontaine;1668.0;Fabeln;FBJ80946;NrX25073
3600;3601;Fabeln;Jean de La Fontaine;1668.0;Fabeln;GSa92534;skG05179
3601;3602;Fabeln;Jean de La Fontaine;1668.0;Fabeln;cNk48590;qBG30815
3602;3603;Fabeln;Jean de La Fontaine;1668.0;Fabeln;zFT90752;qYS81047
3603;3604;Fabeln;Jean de La Fontaine;1668.0;Fabeln;PKb96734;eyN62970
3604;3605;Reflexionen oder Sentenzen und moralische Maximen;François de La Rochefoucauld;1665.0;Aphorismen;HfP42630;kPz10349
3605;3606;Reflexionen oder Sentenzen und moralische Maximen;François de La Rochefoucauld;1665.0;Aphorismen;jNF02816;nGV68539
3606;3607;Reflexionen oder Sentenzen und moralische Maximen;François de La Rochefoucauld;1665.0;Aphorismen;oGC74986;ELf63142
3607;3608;Reflexionen oder Sentenzen und moralische Maximen;François de La Rochefoucauld;1665.0;Aphorismen;dVA53472;Vgd16307
3608;3609;Reflexionen oder Sentenzen und moralische Maximen;François de La Rochefoucauld;1665.0;Aphorismen;Ofk64290;ntR23479
3609;3610;Barrabas;Pär Lagerkvist;1950.0;Roman;Nvy20458;egm83912
3610;3611;Barrabas;Pär Lagerkvist;1950.0;Roman;UwW96014;fuv35492
3611;3612;Barrabas;Pär Lagerkvist;1950.0;Roman;VmP09813;yVX67014
3612;3613;Barrabas;Pär Lagerkvist;1950.0;Roman;mjN85431;VUC71435
3613;3614;Barrabas;Pär Lagerkvist;1950.0;Roman;MlT97031;RIi58279
3614;3615;Barrabas;Pär Lagerkvist;1950.0;Roman;HRQ27406;GpS46051
3615;3616;Barrabas;Pär Lagerkvist;1950.0;Roman;eaP65218;Yky58126
3616;3617;Gösta Berling;Selma Lagerlöf;1891.0;Roman;SiF60374;aZv42735
3617;3618;Gösta Berling;Selma Lagerlöf;1891.0;Roman;jER56430;jRg65289
3618;3619;Gösta Berling;Selma Lagerlöf;1891.0;Roman;jzI46391;RUx41502
3619;3620;Gösta Berling;Selma Lagerlöf;1891.0;Roman;kHP81479;Rwz97301
3620;3621;Gösta Berling;Selma Lagerlöf;1891.0;Roman;LrK76302;crl04168
3621;3622;Gösta Berling;Selma Lagerlöf;1891.0;Roman;hEe80913;WVn49260
3622;3623;Gösta Berling;Selma Lagerlöf;1891.0;Roman;eIt62953;xHa93178
3623;3624;Wunderbare Reise des kleinen Nils Holgersson;Selma Lagerlöf;1906.0;Kinderbuch;nqA24953;moX81709
3624;3625;Wunderbare Reise des kleinen Nils Holgersson;Selma Lagerlöf;1906.0;Kinderbuch;xri07168;VBO31854
3625;3626;Wunderbare Reise des kleinen Nils Holgersson;Selma Lagerlöf;1906.0;Kinderbuch;AKR87634;kSp86437
3626;3627;Wunderbare Reise des kleinen Nils Holgersson;Selma Lagerlöf;1906.0;Kinderbuch;WgZ73986;jSQ96153
3627;3628;Wunderbare Reise des kleinen Nils Holgersson;Selma Lagerlöf;1906.0;Kinderbuch;jFX60874;OWy21403
3628;3629;Wunderbare Reise des kleinen Nils Holgersson;Selma Lagerlöf;1906.0;Kinderbuch;CZE05374;FKl45127
3629;3630;Wunderbare Reise des kleinen Nils Holgersson;Selma Lagerlöf;1906.0;Kinderbuch;pAT39260;hJa42369
3630;3631;Das geteilte Selbst;Ronald D. Laing;1960.0;Sachbuch;xIz10896;TkE60231
3631;3632;Das geteilte Selbst;Ronald D. Laing;1960.0;Sachbuch;rul81306;aAM13506
3632;3633;Das geteilte Selbst;Ronald D. Laing;1960.0;Sachbuch;iGs85643;Wrt21796
3633;3634;Das geteilte Selbst;Ronald D. Laing;1960.0;Sachbuch;UTK09427;nbR06948
3634;3635;Das geteilte Selbst;Ronald D. Laing;1960.0;Sachbuch;Rop31480;UeP97632
3635;3636;Das geteilte Selbst;Ronald D. Laing;1960.0;Sachbuch;izg28437;nKU98201
3636;3637;Das geteilte Selbst;Ronald D. Laing;1960.0;Sachbuch;TFC53706;Nxk93027
3637;3638;Das geteilte Selbst;Ronald D. Laing;1960.0;Sachbuch;sWa47026;RAH53468
3638;3639;Das unauslöschliche Siegel;Elisabeth Langgässer;1946.0;Roman;est81352;rbd48590
3639;3640;Das unauslöschliche Siegel;Elisabeth Langgässer;1946.0;Roman;ijx03742;Evw08263
3640;3641;Das unauslöschliche Siegel;Elisabeth Langgässer;1946.0;Roman;NMD59423;bwI60935
3641;3642;Das unauslöschliche Siegel;Elisabeth Langgässer;1946.0;Roman;VuH26340;oUO27618
3642;3643;Das unauslöschliche Siegel;Elisabeth Langgässer;1946.0;Roman;Qfi65304;Djv50967
3643;3644;Das Buch vom Sinn des Lebens;Laotse;-400.0;Philosophie;zaT14589;Scl37169
3644;3645;Das Buch vom Sinn des Lebens;Laotse;-400.0;Philosophie;fRF47690;SRc26108
3645;3646;Das Buch vom Sinn des Lebens;Laotse;-400.0;Philosophie;Cjx64093;jEy76429
3646;3647;Das Buch vom Sinn des Lebens;Laotse;-400.0;Philosophie;lsv46573;YML84912
3647;3648;Das Buch vom Sinn des Lebens;Laotse;-400.0;Philosophie;Spd56482;knl05293
3648;3649;Die Gesänge des Maldoror;Lautréamont;1869.0;Versepos;irD20754;qaV12839
3649;3650;Die Gesänge des Maldoror;Lautréamont;1869.0;Versepos;YuF36549;Czw40283
3650;3651;Die Gesänge des Maldoror;Lautréamont;1869.0;Versepos;VUj59360;MsK26573
3651;3652;Die Gesänge des Maldoror;Lautréamont;1869.0;Versepos;tCf47021;aBH26795
3652;3653;Die Gesänge des Maldoror;Lautréamont;1869.0;Versepos;FUO31026;yTL10437
3653;3654;Söhne und Liebhaber;D.H. Lawrence;1913.0;Roman;UGR13859;nzF52039
3654;3655;Söhne und Liebhaber;D.H. Lawrence;1913.0;Roman;lyW68704;Kro32614
3655;3656;Söhne und Liebhaber;D.H. Lawrence;1913.0;Roman;gDc69428;dhP29368
3656;3657;Söhne und Liebhaber;D.H. Lawrence;1913.0;Roman;wic35201;Kfb01289
3657;3658;Söhne und Liebhaber;D.H. Lawrence;1913.0;Roman;IYu76054;lvJ26459
3658;3659;Söhne und Liebhaber;D.H. Lawrence;1913.0;Roman;Cap35209;Ram63418
3659;3660;Söhne und Liebhaber;D.H. Lawrence;1913.0;Roman;gqN05942;wcW62495
3660;3661;Lady Chatterley;D.H. Lawrence;1928.0;Roman;cTY72645;jrc31847
3661;3662;Lady Chatterley;D.H. Lawrence;1928.0;Roman;zca95684;gCb45261
3662;3663;Lady Chatterley;D.H. Lawrence;1928.0;Roman;Uqt90785;yad25701
3663;3664;Lady Chatterley;D.H. Lawrence;1928.0;Roman;pfF36108;MAs45827
3664;3665;Lady Chatterley;D.H. Lawrence;1928.0;Roman;HFU76423;Zbo94863
3665;3666;Lady Chatterley;D.H. Lawrence;1928.0;Roman;Lnp49031;mtg80169
3666;3667;Die sieben Säulen der Weisheit;T.E. Lawrence;1926.0;Autobiografie;unF52714;JbX85739
3667;3668;Die sieben Säulen der Weisheit;T.E. Lawrence;1926.0;Autobiografie;mQf96083;MqJ65813
3668;3669;Die sieben Säulen der Weisheit;T.E. Lawrence;1926.0;Autobiografie;RAn92678;KwB58609
3669;3670;Die sieben Säulen der Weisheit;T.E. Lawrence;1926.0;Autobiografie;jPX53126;NnH35897
3670;3671;Die sieben Säulen der Weisheit;T.E. Lawrence;1926.0;Autobiografie;mIp16380;puz18405
3671;3672;Die sieben Säulen der Weisheit;T.E. Lawrence;1926.0;Autobiografie;Woy09543;nye52049
3672;3673;Die sieben Säulen der Weisheit;T.E. Lawrence;1926.0;Autobiografie;sbw97851;TLp81936
3673;3674;Die Islandglocke;Halldór Laxness;1943.0;Roman;Gnh68273;pVd51842
3674;3675;Die Islandglocke;Halldór Laxness;1943.0;Roman;YAS84296;hcQ75240
3675;3676;Die Islandglocke;Halldór Laxness;1943.0;Roman;Ayr45123;GbA71408
3676;3677;Die Islandglocke;Halldór Laxness;1943.0;Roman;dAJ62018;uVg08164
3677;3678;Die Islandglocke;Halldór Laxness;1943.0;Roman;kfY21870;UES75934
3678;3679;Die Islandglocke;Halldór Laxness;1943.0;Roman;boj87591;FVg73248
3679;3680;Die Islandglocke;Halldór Laxness;1943.0;Roman;EFB73851;wVJ36742
3680;3681;Die Psychologie der Massen;Gustave Le Bon;1895.0;Sachbuch;jVm19438;Yct86214
3681;3682;Die Psychologie der Massen;Gustave Le Bon;1895.0;Sachbuch;jzd79318;jEl93058
3682;3683;Die Psychologie der Massen;Gustave Le Bon;1895.0;Sachbuch;ZNh42671;hVa93064
3683;3684;Die Psychologie der Massen;Gustave Le Bon;1895.0;Sachbuch;Hnc23054;RSG64985
3684;3685;Die Psychologie der Massen;Gustave Le Bon;1895.0;Sachbuch;Ydf25401;fbq07385
3685;3686;Die Psychologie der Massen;Gustave Le Bon;1895.0;Sachbuch;TGq74193;OPt57964
3686;3687;Die Psychologie der Massen;Gustave Le Bon;1895.0;Sachbuch;FxC43985;NCV50938
3687;3688;Der Spion, der aus der Kälte kam;John le Carré;1963.0;Roman;XUR75431;emi45807
3688;3689;Der Spion, der aus der Kälte kam;John le Carré;1963.0;Roman;lSm35029;NYH68029
3689;3690;Der Spion, der aus der Kälte kam;John le Carré;1963.0;Roman;gIP92137;fwu62108
3690;3691;Der Spion, der aus der Kälte kam;John le Carré;1963.0;Roman;jGP29374;SYs28710
3691;3692;Der Spion, der aus der Kälte kam;John le Carré;1963.0;Roman;bAC38645;YIt24359
3692;3693;Der Spion, der aus der Kälte kam;John le Carré;1963.0;Roman;lrJ46150;uoz20657
3693;3694;Der Spion, der aus der Kälte kam;John le Carré;1963.0;Roman;ytF84137;KZX14589
3694;3695;Das Schweißtuch der Veronika;Gertrud von le Fort;1928.0;Roman;Olr79563;vUE31247
3695;3696;Das Schweißtuch der Veronika;Gertrud von le Fort;1928.0;Roman;bst69308;Noc89471
3696;3697;Das Schweißtuch der Veronika;Gertrud von le Fort;1928.0;Roman;tob46219;VWn93402
3697;3698;Das Schweißtuch der Veronika;Gertrud von le Fort;1928.0;Roman;zKo38967;lnT91234
3698;3699;Das Schweißtuch der Veronika;Gertrud von le Fort;1928.0;Roman;naq20356;cbW61837
3699;3700;Das Schweißtuch der Veronika;Gertrud von le Fort;1928.0;Roman;gmq73269;jNI20894
3700;3701;Der Ursprung des Menschen;Richard Lewin, Roger Leakey;1992.0;Sachbuch;CwZ08943;aUf80931
3701;3702;Der Ursprung des Menschen;Richard Lewin, Roger Leakey;1992.0;Sachbuch;WBa84023;TdF37289
3702;3703;Der Ursprung des Menschen;Richard Lewin, Roger Leakey;1992.0;Sachbuch;CTa01287;tbu27831
3703;3704;Der Ursprung des Menschen;Richard Lewin, Roger Leakey;1992.0;Sachbuch;URn91853;CVD69243
3704;3705;Der Ursprung des Menschen;Richard Lewin, Roger Leakey;1992.0;Sachbuch;lLT57613;Ccl59602
3705;3706;Der Ursprung des Menschen;Richard Lewin, Roger Leakey;1992.0;Sachbuch;jvU59821;GBY47512
3706;3707;Der Ursprung des Menschen;Richard Lewin, Roger Leakey;1992.0;Sachbuch;CIS86594;gwq62743
3707;3708;Der Ursprung des Menschen;Richard Lewin, Roger Leakey;1992.0;Sachbuch;IXt39815;nHG58021
3708;3709;Die Wolfshaut;Hans Lebert;1960.0;Roman;ZtS04698;wOX64293
3709;3710;Die Wolfshaut;Hans Lebert;1960.0;Roman;tTE35942;AOD17805
3710;3711;Die Wolfshaut;Hans Lebert;1960.0;Roman;Gfz21594;rOy14793
3711;3712;Die Wolfshaut;Hans Lebert;1960.0;Roman;nOz42560;LOI50482
3712;3713;Die Wolfshaut;Hans Lebert;1960.0;Roman;tui59031;vBY62871
3713;3714;Unfrisierte Gedanken;Stanislaw Jerzy Lec;1957.0;Lyrik;pUr42713;rcw42103
3714;3715;Unfrisierte Gedanken;Stanislaw Jerzy Lec;1957.0;Lyrik;zhG62495;qKh94861
3715;3716;Unfrisierte Gedanken;Stanislaw Jerzy Lec;1957.0;Lyrik;csp63418;YTq91435
3716;3717;Unfrisierte Gedanken;Stanislaw Jerzy Lec;1957.0;Lyrik;Hvf52704;TpM27591
3717;3718;Unfrisierte Gedanken;Stanislaw Jerzy Lec;1957.0;Lyrik;Guc69341;tiP81792
3718;3719;Unfrisierte Gedanken;Stanislaw Jerzy Lec;1957.0;Lyrik;zfw87123;cIy17684
3719;3720;Unfrisierte Gedanken;Stanislaw Jerzy Lec;1957.0;Lyrik;gUa64930;erF60859
3720;3721;Padre Padrone – Mein Vater, mein Herr;Gavino Ledda;1975.0;Roman;DME30196;uNQ18392
3721;3722;Padre Padrone – Mein Vater, mein Herr;Gavino Ledda;1975.0;Roman;dmv43570;aGl87034
3722;3723;Padre Padrone – Mein Vater, mein Herr;Gavino Ledda;1975.0;Roman;Jzo95087;YkO87021
3723;3724;Padre Padrone – Mein Vater, mein Herr;Gavino Ledda;1975.0;Roman;Klx59431;fXw70691
3724;3725;Padre Padrone – Mein Vater, mein Herr;Gavino Ledda;1975.0;Roman;sby98154;Ktj86015
3725;3726;Padre Padrone – Mein Vater, mein Herr;Gavino Ledda;1975.0;Roman;wIt59762;yJP19457
3726;3727;Wer die Nachtigall stört;Harper Lee;1960.0;Roman;JHU08356;zct14536
3727;3728;Wer die Nachtigall stört;Harper Lee;1960.0;Roman;IOE28630;gfJ46318
3728;3729;Wer die Nachtigall stört;Harper Lee;1960.0;Roman;xeb98621;naU20861
3729;3730;Wer die Nachtigall stört;Harper Lee;1960.0;Roman;zTN05762;LMf20196
3730;3731;Wer die Nachtigall stört;Harper Lee;1960.0;Roman;xrH12476;XHL71530
3731;3732;Wer die Nachtigall stört;Harper Lee;1960.0;Roman;ELO73820;lrI80734
3732;3733;Wer die Nachtigall stört;Harper Lee;1960.0;Roman;kne47650;gvn87329
3733;3734;Die Theodizee;Gottfried Wilhelm Leibniz;1710.0;Philosophie;KBC16230;gjn37294
3734;3735;Die Theodizee;Gottfried Wilhelm Leibniz;1710.0;Philosophie;DYA05849;RAD06294
3735;3736;Die Theodizee;Gottfried Wilhelm Leibniz;1710.0;Philosophie;KRX68754;xbC18692
3736;3737;Die Theodizee;Gottfried Wilhelm Leibniz;1710.0;Philosophie;tZo69573;sfr92706
3737;3738;Die Theodizee;Gottfried Wilhelm Leibniz;1710.0;Philosophie;bvn12350;Ysq62708
3738;3739;Die Theodizee;Gottfried Wilhelm Leibniz;1710.0;Philosophie;ePp08142;NcS67952
3739;3740;Die Theodizee;Gottfried Wilhelm Leibniz;1710.0;Philosophie;PVi17692;Hms48092
3740;3741;Solaris;Stanislaw Lem;1961.0;Roman;ZSy68273;xCg95187
3741;3742;Solaris;Stanislaw Lem;1961.0;Roman;qPG81356;ryX56234
3742;3743;Solaris;Stanislaw Lem;1961.0;Roman;KZA86534;NlZ74536
3743;3744;Solaris;Stanislaw Lem;1961.0;Roman;BOe31867;Qde73619
3744;3745;Solaris;Stanislaw Lem;1961.0;Roman;JRV29104;rRK74138
3745;3746;Solaris;Stanislaw Lem;1961.0;Roman;VbT31698;ZfN92081
3746;3747;Solaris;Stanislaw Lem;1961.0;Roman;XlC21095;kwi21047
3747;3748;Solaris;Stanislaw Lem;1961.0;Roman;BDJ91345;KVb85120
3748;3749;Was tun?;Wladimir Iljitsch Lenin;1902.0;Sachbuch;nFY85410;QFu41927
3749;3750;Was tun?;Wladimir Iljitsch Lenin;1902.0;Sachbuch;fVt18325;GrP87249
3750;3751;Was tun?;Wladimir Iljitsch Lenin;1902.0;Sachbuch;yHG92601;lqF93702
3751;3752;Was tun?;Wladimir Iljitsch Lenin;1902.0;Sachbuch;ItS76813;Swy59426
3752;3753;Was tun?;Wladimir Iljitsch Lenin;1902.0;Sachbuch;vuk05498;qmJ46510
3753;3754;Was tun?;Wladimir Iljitsch Lenin;1902.0;Sachbuch;Ars32756;bnG80693
3754;3755;Was tun?;Wladimir Iljitsch Lenin;1902.0;Sachbuch;bTv09516;mxJ73241
3755;3756;So zärtlich war Suleyken;Siegfried Lenz;1955.0;Roman;NMC37649;lBE46580
3756;3757;So zärtlich war Suleyken;Siegfried Lenz;1955.0;Roman;ICy45816;ekz67453
3757;3758;So zärtlich war Suleyken;Siegfried Lenz;1955.0;Roman;tST87459;erv01768
3758;3759;So zärtlich war Suleyken;Siegfried Lenz;1955.0;Roman;OIF62374;rmO78629
3759;3760;So zärtlich war Suleyken;Siegfried Lenz;1955.0;Roman;Okw70845;Xdt10574
3760;3761;So zärtlich war Suleyken;Siegfried Lenz;1955.0;Roman;SEs60931;QJi57639
3761;3762;Deutschstunde;Siegfried Lenz;1968.0;Roman;Lmu03986;ycv96301
3762;3763;Deutschstunde;Siegfried Lenz;1968.0;Roman;NgK89035;Uip29831
3763;3764;Deutschstunde;Siegfried Lenz;1968.0;Roman;gwG18426;BRE05462
3764;3765;Deutschstunde;Siegfried Lenz;1968.0;Roman;szV03975;ApX29160
3765;3766;Deutschstunde;Siegfried Lenz;1968.0;Roman;ScF07496;XTv57260
3766;3767;Deutschstunde;Siegfried Lenz;1968.0;Roman;FWz64271;Kud42785
3767;3768;Deutschstunde;Siegfried Lenz;1968.0;Roman;MLI91542;znt34728
3768;3769;Deutschstunde;Siegfried Lenz;1968.0;Roman;lpI32145;SfW86415
3769;3770;Venezianisches Finale;Donna Leon;1992.0;Roman;XJp19458;Awy05792
3770;3771;Venezianisches Finale;Donna Leon;1992.0;Roman;rWb07296;VDN36127
3771;3772;Venezianisches Finale;Donna Leon;1992.0;Roman;lCi12837;GqP39176
3772;3773;Venezianisches Finale;Donna Leon;1992.0;Roman;ROS87235;RXd26058
3773;3774;Venezianisches Finale;Donna Leon;1992.0;Roman;rpM05139;BnF98531
3774;3775;Venezianisches Finale;Donna Leon;1992.0;Roman;rCF86954;ZOr71829
3775;3776;Venezianisches Finale;Donna Leon;1992.0;Roman;RSg86379;Bea75203
3776;3777;Die Revolution entlässt ihre Kinder;Wolfgang Leonhard;1955.0;Autobiografie;iIC26970;ejJ21536
3777;3778;Die Revolution entlässt ihre Kinder;Wolfgang Leonhard;1955.0;Autobiografie;kQh70495;fdS41729
3778;3779;Die Revolution entlässt ihre Kinder;Wolfgang Leonhard;1955.0;Autobiografie;YyX49513;AQg39108
3779;3780;Die Revolution entlässt ihre Kinder;Wolfgang Leonhard;1955.0;Autobiografie;uaC82436;XRv39876
3780;3781;Die Revolution entlässt ihre Kinder;Wolfgang Leonhard;1955.0;Autobiografie;fTv14792;mbT23687
3781;3782;Die Revolution entlässt ihre Kinder;Wolfgang Leonhard;1955.0;Autobiografie;eyg09486;WoR29103
3782;3783;Die Revolution entlässt ihre Kinder;Wolfgang Leonhard;1955.0;Autobiografie;DNH14285;CEe05187
3783;3784;Die Revolution entlässt ihre Kinder;Wolfgang Leonhard;1955.0;Autobiografie;Qdy12068;qih46957
3784;3785;Ein Held unserer Zeit;Michail Lermontow;1840.0;Roman;lqK61740;fwQ39058
3785;3786;Ein Held unserer Zeit;Michail Lermontow;1840.0;Roman;BQg74836;IAW45317
3786;3787;Ein Held unserer Zeit;Michail Lermontow;1840.0;Roman;WBc36295;AlU20169
3787;3788;Ein Held unserer Zeit;Michail Lermontow;1840.0;Roman;sJl18549;jam49357
3788;3789;Ein Held unserer Zeit;Michail Lermontow;1840.0;Roman;Jkm09736;eBo76945
3789;3790;Ein Held unserer Zeit;Michail Lermontow;1840.0;Roman;cEX87519;pUM23569
3790;3791;Gil Blas von Santillana;Alain-René Lesage;1715.0;Roman;EDm05964;srB23698
3791;3792;Gil Blas von Santillana;Alain-René Lesage;1715.0;Roman;otf19206;pvg08167
3792;3793;Gil Blas von Santillana;Alain-René Lesage;1715.0;Roman;PxZ51429;HfP91483
3793;3794;Gil Blas von Santillana;Alain-René Lesage;1715.0;Roman;Kfx84361;Pas89721
3794;3795;Gil Blas von Santillana;Alain-René Lesage;1715.0;Roman;gHG39162;tzE80743
3795;3796;Gil Blas von Santillana;Alain-René Lesage;1715.0;Roman;JWa98156;EZx39470
3796;3797;Die Lady Macbeth aus dem Landkreis Mzensk;Nikolai Leskow;1865.0;Erzählung;uct41085;gxV38915
3797;3798;Die Lady Macbeth aus dem Landkreis Mzensk;Nikolai Leskow;1865.0;Erzählung;xKD75140;khE82940
3798;3799;Die Lady Macbeth aus dem Landkreis Mzensk;Nikolai Leskow;1865.0;Erzählung;nRg34285;SRU95372
3799;3800;Die Lady Macbeth aus dem Landkreis Mzensk;Nikolai Leskow;1865.0;Erzählung;pvW91482;gFK78304
3800;3801;Die Lady Macbeth aus dem Landkreis Mzensk;Nikolai Leskow;1865.0;Erzählung;gcj25013;iSb97415
3801;3802;Die Lady Macbeth aus dem Landkreis Mzensk;Nikolai Leskow;1865.0;Erzählung;DMY37160;GOo60587
3802;3803;Das goldene Notizbuch;Doris Lessing;1962.0;Roman;UMS60237;hUz79436
3803;3804;Das goldene Notizbuch;Doris Lessing;1962.0;Roman;lao79831;tZg65198
3804;3805;Das goldene Notizbuch;Doris Lessing;1962.0;Roman;ALr59374;PpW85674
3805;3806;Das goldene Notizbuch;Doris Lessing;1962.0;Roman;Caw71025;XtB84697
3806;3807;Das goldene Notizbuch;Doris Lessing;1962.0;Roman;olZ10937;ICx05741
3807;3808;Das goldene Notizbuch;Doris Lessing;1962.0;Roman;xQj46918;vLl56283
3808;3809;Das goldene Notizbuch;Doris Lessing;1962.0;Roman;VHj78195;VYE68259
3809;3810;Das goldene Notizbuch;Doris Lessing;1962.0;Roman;WLC15702;lwM28670
