ID_Bestand;Nr;Autor;Titel;Jahr;Art;Herkunft;Kennung;Zugriffsort
3706;568;Richard, Lewin, Roger Leakey;Der Ursprung des Menschen;1992;Sachbuch;Kenia;jvU59821;GBY47512
3707;568;Richard, Lewin, Roger Leakey;Der Ursprung des Menschen;1992;Sachbuch;Kenia;CIS86594;gwq62743
3708;568;Richard, Lewin, Roger Leakey;Der Ursprung des Menschen;1992;Sachbuch;Kenia;IXt39815;nHG58021
3709;569;Hans Lebert;Die Wolfshaut;1960;Roman;Österreich;ZtS04698;wOX64293
3710;569;Hans Lebert;Die Wolfshaut;1960;Roman;Österreich;tTE35942;AOD17805
3711;569;Hans Lebert;Die Wolfshaut;1960;Roman;Österreich;Gfz21594;rOy14793
3712;569;Hans Lebert;Die Wolfshaut;1960;Roman;Österreich;nOz42560;LOI50482
3713;569;Hans Lebert;Die Wolfshaut;1960;Roman;Österreich;tui59031;vBY62871
3714;570;Stanislaw Jerzy Lec;Unfrisierte Gedanken;1957;Lyrik;Polen;pUr42713;rcw42103
3715;570;Stanislaw Jerzy Lec;Unfrisierte Gedanken;1957;Lyrik;Polen;zhG62495;qKh94861
3716;570;Stanislaw Jerzy Lec;Unfrisierte Gedanken;1957;Lyrik;Polen;csp63418;YTq91435
3717;570;Stanislaw Jerzy Lec;Unfrisierte Gedanken;1957;Lyrik;Polen;Hvf52704;TpM27591
3718;570;Stanislaw Jerzy Lec;Unfrisierte Gedanken;1957;Lyrik;Polen;Guc69341;tiP81792
3719;570;Stanislaw Jerzy Lec;Unfrisierte Gedanken;1957;Lyrik;Polen;zfw87123;cIy17684
3720;570;Stanislaw Jerzy Lec;Unfrisierte Gedanken;1957;Lyrik;Polen;gUa64930;erF60859
3721;571;Gavino Ledda;Padre Padrone – Mein Vater, mein Herr;1975;Roman;Italien;DME30196;uNQ18392
3722;571;Gavino Ledda;Padre Padrone – Mein Vater, mein Herr;1975;Roman;Italien;dmv43570;aGl87034
3723;571;Gavino Ledda;Padre Padrone – Mein Vater, mein Herr;1975;Roman;Italien;Jzo95087;YkO87021
3724;571;Gavino Ledda;Padre Padrone – Mein Vater, mein Herr;1975;Roman;Italien;Klx59431;fXw70691
3725;571;Gavino Ledda;Padre Padrone – Mein Vater, mein Herr;1975;Roman;Italien;sby98154;Ktj86015
3726;571;Gavino Ledda;Padre Padrone – Mein Vater, mein Herr;1975;Roman;Italien;wIt59762;yJP19457
3727;572;Harper Lee;Wer die Nachtigall stört;1960;Roman;USA;JHU08356;zct14536
3728;572;Harper Lee;Wer die Nachtigall stört;1960;Roman;USA;IOE28630;gfJ46318
3729;572;Harper Lee;Wer die Nachtigall stört;1960;Roman;USA;xeb98621;naU20861
3730;572;Harper Lee;Wer die Nachtigall stört;1960;Roman;USA;zTN05762;LMf20196
3731;572;Harper Lee;Wer die Nachtigall stört;1960;Roman;USA;xrH12476;XHL71530
3732;572;Harper Lee;Wer die Nachtigall stört;1960;Roman;USA;ELO73820;lrI80734
3733;572;Harper Lee;Wer die Nachtigall stört;1960;Roman;USA;kne47650;gvn87329
3734;573;Gottfried Wilhelm Leibniz;Die Theodizee;1710;Philosophie;Deutschland;KBC16230;gjn37294
3735;573;Gottfried Wilhelm Leibniz;Die Theodizee;1710;Philosophie;Deutschland;DYA05849;RAD06294
3736;573;Gottfried Wilhelm Leibniz;Die Theodizee;1710;Philosophie;Deutschland;KRX68754;xbC18692
3737;573;Gottfried Wilhelm Leibniz;Die Theodizee;1710;Philosophie;Deutschland;tZo69573;sfr92706
3738;573;Gottfried Wilhelm Leibniz;Die Theodizee;1710;Philosophie;Deutschland;bvn12350;Ysq62708
3739;573;Gottfried Wilhelm Leibniz;Die Theodizee;1710;Philosophie;Deutschland;ePp08142;NcS67952
3740;573;Gottfried Wilhelm Leibniz;Die Theodizee;1710;Philosophie;Deutschland;PVi17692;Hms48092
3741;574;Stanislaw Lem;Solaris;1961;Roman;Polen;ZSy68273;xCg95187
3742;574;Stanislaw Lem;Solaris;1961;Roman;Polen;qPG81356;ryX56234
3743;574;Stanislaw Lem;Solaris;1961;Roman;Polen;KZA86534;NlZ74536
3744;574;Stanislaw Lem;Solaris;1961;Roman;Polen;BOe31867;Qde73619
3745;574;Stanislaw Lem;Solaris;1961;Roman;Polen;JRV29104;rRK74138
3746;574;Stanislaw Lem;Solaris;1961;Roman;Polen;VbT31698;ZfN92081
3747;574;Stanislaw Lem;Solaris;1961;Roman;Polen;XlC21095;kwi21047
3748;574;Stanislaw Lem;Solaris;1961;Roman;Polen;BDJ91345;KVb85120
3749;575;Wladimir Iljitsch Lenin;Was tun?;1902;Sachbuch;Russland;nFY85410;QFu41927
3750;575;Wladimir Iljitsch Lenin;Was tun?;1902;Sachbuch;Russland;fVt18325;GrP87249
3751;575;Wladimir Iljitsch Lenin;Was tun?;1902;Sachbuch;Russland;yHG92601;lqF93702
3752;575;Wladimir Iljitsch Lenin;Was tun?;1902;Sachbuch;Russland;ItS76813;Swy59426
3753;575;Wladimir Iljitsch Lenin;Was tun?;1902;Sachbuch;Russland;vuk05498;qmJ46510
3754;575;Wladimir Iljitsch Lenin;Was tun?;1902;Sachbuch;Russland;Ars32756;bnG80693
3755;575;Wladimir Iljitsch Lenin;Was tun?;1902;Sachbuch;Russland;bTv09516;mxJ73241
3756;576;Siegfried Lenz;So zärtlich war Suleyken;1955;Roman;Deutschland;NMC37649;lBE46580
3757;576;Siegfried Lenz;So zärtlich war Suleyken;1955;Roman;Deutschland;ICy45816;ekz67453
3758;576;Siegfried Lenz;So zärtlich war Suleyken;1955;Roman;Deutschland;tST87459;erv01768
3759;576;Siegfried Lenz;So zärtlich war Suleyken;1955;Roman;Deutschland;OIF62374;rmO78629
3760;576;Siegfried Lenz;So zärtlich war Suleyken;1955;Roman;Deutschland;Okw70845;Xdt10574
3761;576;Siegfried Lenz;So zärtlich war Suleyken;1955;Roman;Deutschland;SEs60931;QJi57639
3762;577;Siegfried Lenz;Deutschstunde;1968;Roman;Deutschland;Lmu03986;ycv96301
3763;577;Siegfried Lenz;Deutschstunde;1968;Roman;Deutschland;NgK89035;Uip29831
3764;577;Siegfried Lenz;Deutschstunde;1968;Roman;Deutschland;gwG18426;BRE05462
3765;577;Siegfried Lenz;Deutschstunde;1968;Roman;Deutschland;szV03975;ApX29160
3766;577;Siegfried Lenz;Deutschstunde;1968;Roman;Deutschland;ScF07496;XTv57260
3767;577;Siegfried Lenz;Deutschstunde;1968;Roman;Deutschland;FWz64271;Kud42785
3768;577;Siegfried Lenz;Deutschstunde;1968;Roman;Deutschland;MLI91542;znt34728
3769;577;Siegfried Lenz;Deutschstunde;1968;Roman;Deutschland;lpI32145;SfW86415
3770;578;Donna Leon;Venezianisches Finale;1992;Roman;USA;XJp19458;Awy05792
3771;578;Donna Leon;Venezianisches Finale;1992;Roman;USA;rWb07296;VDN36127
3772;578;Donna Leon;Venezianisches Finale;1992;Roman;USA;lCi12837;GqP39176
3773;578;Donna Leon;Venezianisches Finale;1992;Roman;USA;ROS87235;RXd26058
3774;578;Donna Leon;Venezianisches Finale;1992;Roman;USA;rpM05139;BnF98531
3775;578;Donna Leon;Venezianisches Finale;1992;Roman;USA;rCF86954;ZOr71829
3776;578;Donna Leon;Venezianisches Finale;1992;Roman;USA;RSg86379;Bea75203
3777;579;Wolfgang Leonhard;Die Revolution entlässt ihre Kinder;1955;Autobiografie;Deutschland;iIC26970;ejJ21536
3778;579;Wolfgang Leonhard;Die Revolution entlässt ihre Kinder;1955;Autobiografie;Deutschland;kQh70495;fdS41729
3779;579;Wolfgang Leonhard;Die Revolution entlässt ihre Kinder;1955;Autobiografie;Deutschland;YyX49513;AQg39108
3780;579;Wolfgang Leonhard;Die Revolution entlässt ihre Kinder;1955;Autobiografie;Deutschland;uaC82436;XRv39876
3781;579;Wolfgang Leonhard;Die Revolution entlässt ihre Kinder;1955;Autobiografie;Deutschland;fTv14792;mbT23687
3782;579;Wolfgang Leonhard;Die Revolution entlässt ihre Kinder;1955;Autobiografie;Deutschland;eyg09486;WoR29103
3783;579;Wolfgang Leonhard;Die Revolution entlässt ihre Kinder;1955;Autobiografie;Deutschland;DNH14285;CEe05187
3784;579;Wolfgang Leonhard;Die Revolution entlässt ihre Kinder;1955;Autobiografie;Deutschland;Qdy12068;qih46957
3785;580;Michail Lermontow;Ein Held unserer Zeit;1840;Roman;Russland;lqK61740;fwQ39058
3786;580;Michail Lermontow;Ein Held unserer Zeit;1840;Roman;Russland;BQg74836;IAW45317
3787;580;Michail Lermontow;Ein Held unserer Zeit;1840;Roman;Russland;WBc36295;AlU20169
3788;580;Michail Lermontow;Ein Held unserer Zeit;1840;Roman;Russland;sJl18549;jam49357
3789;580;Michail Lermontow;Ein Held unserer Zeit;1840;Roman;Russland;Jkm09736;eBo76945
3790;580;Michail Lermontow;Ein Held unserer Zeit;1840;Roman;Russland;cEX87519;pUM23569
3791;581;Alain-René Lesage;Gil Blas von Santillana;1715;Roman;Frankreich;EDm05964;srB23698
3792;581;Alain-René Lesage;Gil Blas von Santillana;1715;Roman;Frankreich;otf19206;pvg08167
3793;581;Alain-René Lesage;Gil Blas von Santillana;1715;Roman;Frankreich;PxZ51429;HfP91483
3794;581;Alain-René Lesage;Gil Blas von Santillana;1715;Roman;Frankreich;Kfx84361;Pas89721
3795;581;Alain-René Lesage;Gil Blas von Santillana;1715;Roman;Frankreich;gHG39162;tzE80743
3796;581;Alain-René Lesage;Gil Blas von Santillana;1715;Roman;Frankreich;JWa98156;EZx39470
3797;582;Nikolai Leskow;Die Lady Macbeth aus dem Landkreis Mzensk;1865;Erzählung;Russland;uct41085;gxV38915
3798;582;Nikolai Leskow;Die Lady Macbeth aus dem Landkreis Mzensk;1865;Erzählung;Russland;xKD75140;khE82940
3799;582;Nikolai Leskow;Die Lady Macbeth aus dem Landkreis Mzensk;1865;Erzählung;Russland;nRg34285;SRU95372
3800;582;Nikolai Leskow;Die Lady Macbeth aus dem Landkreis Mzensk;1865;Erzählung;Russland;pvW91482;gFK78304
3801;582;Nikolai Leskow;Die Lady Macbeth aus dem Landkreis Mzensk;1865;Erzählung;Russland;gcj25013;iSb97415
3802;582;Nikolai Leskow;Die Lady Macbeth aus dem Landkreis Mzensk;1865;Erzählung;Russland;DMY37160;GOo60587
3803;583;Doris Lessing;Das goldene Notizbuch;1962;Roman;Großbritannien;UMS60237;hUz79436
3804;583;Doris Lessing;Das goldene Notizbuch;1962;Roman;Großbritannien;lao79831;tZg65198
3805;583;Doris Lessing;Das goldene Notizbuch;1962;Roman;Großbritannien;ALr59374;PpW85674
3806;583;Doris Lessing;Das goldene Notizbuch;1962;Roman;Großbritannien;Caw71025;XtB84697
3807;583;Doris Lessing;Das goldene Notizbuch;1962;Roman;Großbritannien;olZ10937;ICx05741
3808;583;Doris Lessing;Das goldene Notizbuch;1962;Roman;Großbritannien;xQj46918;vLl56283
3809;583;Doris Lessing;Das goldene Notizbuch;1962;Roman;Großbritannien;VHj78195;VYE68259
3810;583;Doris Lessing;Das goldene Notizbuch;1962;Roman;Großbritannien;WLC15702;lwM28670
3811;584;Carlo Levi;Christus kam nur bis Eboli;1945;Roman;Italien;IkG98347;dep46183
3812;584;Carlo Levi;Christus kam nur bis Eboli;1945;Roman;Italien;ANs40635;tgS78915
3813;584;Carlo Levi;Christus kam nur bis Eboli;1945;Roman;Italien;jHK25301;yfC86370
3814;584;Carlo Levi;Christus kam nur bis Eboli;1945;Roman;Italien;cHZ71925;Urw54713
3815;584;Carlo Levi;Christus kam nur bis Eboli;1945;Roman;Italien;cfS04987;BGV73259
3816;584;Carlo Levi;Christus kam nur bis Eboli;1945;Roman;Italien;LRl90836;WYE71543
3817;584;Carlo Levi;Christus kam nur bis Eboli;1945;Roman;Italien;VGU45280;shX41738
3818;584;Carlo Levi;Christus kam nur bis Eboli;1945;Roman;Italien;MRe52841;YqZ27065
3819;585;Primo Levi;Ist das ein Mensch?;1947;Roman;Italien;HCt86279;Epy18495
3820;585;Primo Levi;Ist das ein Mensch?;1947;Roman;Italien;qog60529;Rcy38071
3821;585;Primo Levi;Ist das ein Mensch?;1947;Roman;Italien;wqD59068;PEu14957
3822;585;Primo Levi;Ist das ein Mensch?;1947;Roman;Italien;xPW89140;xGE41603
3823;585;Primo Levi;Ist das ein Mensch?;1947;Roman;Italien;sdD14859;HaE63917
3824;585;Primo Levi;Ist das ein Mensch?;1947;Roman;Italien;VEg78523;CGe80472
3825;585;Primo Levi;Ist das ein Mensch?;1947;Roman;Italien;lhi96408;uSr45760
3826;586;Claude Lévi-Strauss;Traurige Tropen;1955;Sachbuch;Frankreich;BwA08791;TlP03765
3827;586;Claude Lévi-Strauss;Traurige Tropen;1955;Sachbuch;Frankreich;vyP20684;vKS72364
3828;586;Claude Lévi-Strauss;Traurige Tropen;1955;Sachbuch;Frankreich;rHf97586;dBz57143
3829;586;Claude Lévi-Strauss;Traurige Tropen;1955;Sachbuch;Frankreich;bVK79385;mBl25369
3830;586;Claude Lévi-Strauss;Traurige Tropen;1955;Sachbuch;Frankreich;UVo10792;JuA26730
3831;587;Sinclair Lewis;Babbitt;1922;Roman;USA;Edn15973;Wbh25638
3832;587;Sinclair Lewis;Babbitt;1922;Roman;USA;kbT42091;skb51463
3833;587;Sinclair Lewis;Babbitt;1922;Roman;USA;gTj65098;Asd63971
3834;587;Sinclair Lewis;Babbitt;1922;Roman;USA;eRg09418;aAw30176
3835;587;Sinclair Lewis;Babbitt;1922;Roman;USA;dtz09684;aAR86027
3836;588;Georg Christoph Lichtenberg;Sudelbücher;1800;Lyrik;Deutschland;tDu10243;EBM70461
3837;588;Georg Christoph Lichtenberg;Sudelbücher;1800;Lyrik;Deutschland;ygU31502;LSF18645
3838;588;Georg Christoph Lichtenberg;Sudelbücher;1800;Lyrik;Deutschland;IxV53162;zar50412
3839;588;Georg Christoph Lichtenberg;Sudelbücher;1800;Lyrik;Deutschland;kZa28564;tpg95047
3840;588;Georg Christoph Lichtenberg;Sudelbücher;1800;Lyrik;Deutschland;VzA25793;ZGu45679
3841;589;Charles August Lindbergh;Mein Flug über den Ozean;1953;Autobiografie;USA;Snx63948;gas48625
3842;589;Charles August Lindbergh;Mein Flug über den Ozean;1953;Autobiografie;USA;Tif78243;ozU20543
3843;589;Charles August Lindbergh;Mein Flug über den Ozean;1953;Autobiografie;USA;qsC29846;UbL28315
3844;589;Charles August Lindbergh;Mein Flug über den Ozean;1953;Autobiografie;USA;YFV84523;ilO19872
3845;589;Charles August Lindbergh;Mein Flug über den Ozean;1953;Autobiografie;USA;OdS78934;sLH68751
3846;589;Charles August Lindbergh;Mein Flug über den Ozean;1953;Autobiografie;USA;SAo28017;PfF13658
3847;590;Astrid Lindgren;Pippi Langstrumpf;1945;Kinderbuch;Schweden;nyl35248;oat09523
3848;590;Astrid Lindgren;Pippi Langstrumpf;1945;Kinderbuch;Schweden;UgB70291;Okf31057
3849;590;Astrid Lindgren;Pippi Langstrumpf;1945;Kinderbuch;Schweden;wRF65783;CBa34576
3850;590;Astrid Lindgren;Pippi Langstrumpf;1945;Kinderbuch;Schweden;Pji94056;ske03748
3851;590;Astrid Lindgren;Pippi Langstrumpf;1945;Kinderbuch;Schweden;yVY53418;GyL61237
3852;590;Astrid Lindgren;Pippi Langstrumpf;1945;Kinderbuch;Schweden;iFU23478;seI37856
3853;590;Astrid Lindgren;Pippi Langstrumpf;1945;Kinderbuch;Schweden;opd10783;PCg23507
3854;590;Astrid Lindgren;Pippi Langstrumpf;1945;Kinderbuch;Schweden;NiJ23047;cNC91354
3855;591;John Locke;Zwei Abhandlungen über die Regierung;1690;Philosophie;Großbritannien;hrd56437;Jrs46897
3856;591;John Locke;Zwei Abhandlungen über die Regierung;1690;Philosophie;Großbritannien;zNL73890;WVy86319
3857;591;John Locke;Zwei Abhandlungen über die Regierung;1690;Philosophie;Großbritannien;Mnm37508;NYy41273
3858;591;John Locke;Zwei Abhandlungen über die Regierung;1690;Philosophie;Großbritannien;ZQd60523;MFY82370
3859;591;John Locke;Zwei Abhandlungen über die Regierung;1690;Philosophie;Großbritannien;dXs80427;JMe60725
3860;591;John Locke;Zwei Abhandlungen über die Regierung;1690;Philosophie;Großbritannien;AWf96184;rqj36578
3861;592;David Lodge;Ortswechsel;1975;Roman;Großbritannien;fpn71208;FKJ19548
3862;592;David Lodge;Ortswechsel;1975;Roman;Großbritannien;cHw52749;Sqp02314
3863;592;David Lodge;Ortswechsel;1975;Roman;Großbritannien;qkA84523;Lak06794
3864;592;David Lodge;Ortswechsel;1975;Roman;Großbritannien;PUJ30721;cNj94061
3865;592;David Lodge;Ortswechsel;1975;Roman;Großbritannien;Yck70189;lWI12709
3866;593;Erich Loest;Nikolaikirche;1995;Roman;Deutschland;yKR49135;pRF51084
3867;593;Erich Loest;Nikolaikirche;1995;Roman;Deutschland;Nnp04182;sBU94810
3868;593;Erich Loest;Nikolaikirche;1995;Roman;Deutschland;GfK89745;qQI63098
3869;593;Erich Loest;Nikolaikirche;1995;Roman;Deutschland;vNB20543;Rna98013
3870;593;Erich Loest;Nikolaikirche;1995;Roman;Deutschland;mVs47590;LwR38045
3871;594;Jack London;Der Ruf der Wildnis;1903;Roman;USA;GuS49086;dWA07594
3872;594;Jack London;Der Ruf der Wildnis;1903;Roman;USA;vXn39827;BuP35419
3873;594;Jack London;Der Ruf der Wildnis;1903;Roman;USA;Xfx87206;cVS91874
3874;594;Jack London;Der Ruf der Wildnis;1903;Roman;USA;gGe91032;rOx18045
3875;594;Jack London;Der Ruf der Wildnis;1903;Roman;USA;KEA49712;Fjx03689
3876;594;Jack London;Der Ruf der Wildnis;1903;Roman;USA;RsC01896;LKz59368
3877;595;Jack London;Der Seewolf;1904;Roman;USA;eWH04876;wtY69750
3878;595;Jack London;Der Seewolf;1904;Roman;USA;Mnl70843;CzY73046
3879;595;Jack London;Der Seewolf;1904;Roman;USA;CdO43209;ADU24135
3880;595;Jack London;Der Seewolf;1904;Roman;USA;RkC91743;Xyg36945
3881;595;Jack London;Der Seewolf;1904;Roman;USA;Vbi01482;aXK03195
3882;595;Jack London;Der Seewolf;1904;Roman;USA;GCj63852;qOr04518
3883;595;Jack London;Der Seewolf;1904;Roman;USA;YJX56410;BEX67492
3884;595;Jack London;Der Seewolf;1904;Roman;USA;jHS78902;RbN43921
3885;596;Elias Lönnrot;Kalevala;1849;Lyrik;Finnland;kyc60173;oRW09563
3886;596;Elias Lönnrot;Kalevala;1849;Lyrik;Finnland;awv51647;bxB39652
3887;596;Elias Lönnrot;Kalevala;1849;Lyrik;Finnland;ALI51926;vol32476
3888;596;Elias Lönnrot;Kalevala;1849;Lyrik;Finnland;DpU69130;dBA57936
3889;596;Elias Lönnrot;Kalevala;1849;Lyrik;Finnland;igs23810;Rbn29704
3890;596;Elias Lönnrot;Kalevala;1849;Lyrik;Finnland;MfN54289;dCz10493
3891;596;Elias Lönnrot;Kalevala;1849;Lyrik;Finnland;SDU07462;QNA94607
3892;597;Konrad Lorenz;Das sogenannte Böse;1963;Sachbuch;Österreich;Sok56420;HBK28417
3893;597;Konrad Lorenz;Das sogenannte Böse;1963;Sachbuch;Österreich;lgA80534;rFY53274
3894;597;Konrad Lorenz;Das sogenannte Böse;1963;Sachbuch;Österreich;zbg42976;wNZ17694
3895;597;Konrad Lorenz;Das sogenannte Böse;1963;Sachbuch;Österreich;GOT04926;VDh69784
3896;597;Konrad Lorenz;Das sogenannte Böse;1963;Sachbuch;Österreich;QiB90437;AxB74392
3897;597;Konrad Lorenz;Das sogenannte Böse;1963;Sachbuch;Österreich;gsc61830;clZ40375
3898;598;Malcolm Lowry;Unter dem Vulkan;1947;Roman;Großbritannien;Azx30265;ulT83592
3899;598;Malcolm Lowry;Unter dem Vulkan;1947;Roman;Großbritannien;gKN94503;fDY51973
3900;598;Malcolm Lowry;Unter dem Vulkan;1947;Roman;Großbritannien;HlG73209;lWv95016
3901;598;Malcolm Lowry;Unter dem Vulkan;1947;Roman;Großbritannien;CRP54176;CdA64579
3902;598;Malcolm Lowry;Unter dem Vulkan;1947;Roman;Großbritannien;SyZ71423;Vlc85970
3903;598;Malcolm Lowry;Unter dem Vulkan;1947;Roman;Großbritannien;gEw26947;qNa87510
3904;598;Malcolm Lowry;Unter dem Vulkan;1947;Roman;Großbritannien;hdb85209;JlB84127
3905;598;Malcolm Lowry;Unter dem Vulkan;1947;Roman;Großbritannien;BdY31590;wDC34052
3906;599;Niklas Luhmann;Die Gesellschaft der Gesellschaft;1997;Sachbuch;Deutschland;Gsv70146;SZG59213
3907;599;Niklas Luhmann;Die Gesellschaft der Gesellschaft;1997;Sachbuch;Deutschland;csr18532;pWJ39021
3908;599;Niklas Luhmann;Die Gesellschaft der Gesellschaft;1997;Sachbuch;Deutschland;pbH80624;pXn73964
3909;599;Niklas Luhmann;Die Gesellschaft der Gesellschaft;1997;Sachbuch;Deutschland;sSM90628;xtQ85376
3910;599;Niklas Luhmann;Die Gesellschaft der Gesellschaft;1997;Sachbuch;Deutschland;ARw18359;heV43829
3911;599;Niklas Luhmann;Die Gesellschaft der Gesellschaft;1997;Sachbuch;Deutschland;SLj62178;LNJ38276
3912;599;Niklas Luhmann;Die Gesellschaft der Gesellschaft;1997;Sachbuch;Deutschland;OIH75298;XAl30289
3913;600;Georg Lukács;Geschichte und Klassenbewusstsein;1923;Sachbuch;Ungarn;JWl08125;uio96705
3914;600;Georg Lukács;Geschichte und Klassenbewusstsein;1923;Sachbuch;Ungarn;dbA93018;Tyk80265
3915;600;Georg Lukács;Geschichte und Klassenbewusstsein;1923;Sachbuch;Ungarn;Kad75413;WRQ02715
3916;600;Georg Lukács;Geschichte und Klassenbewusstsein;1923;Sachbuch;Ungarn;BgG40725;jET95073
3917;600;Georg Lukács;Geschichte und Klassenbewusstsein;1923;Sachbuch;Ungarn;tDG73694;ABq48093
3918;600;Georg Lukács;Geschichte und Klassenbewusstsein;1923;Sachbuch;Ungarn;szR30786;ACG35926
3919;600;Georg Lukács;Geschichte und Klassenbewusstsein;1923;Sachbuch;Ungarn;goy23689;WAJ52674
3920;600;Georg Lukács;Geschichte und Klassenbewusstsein;1923;Sachbuch;Ungarn;PYf12876;UTt17528
3921;601;Lukian von Samosata;Hetärengespräche;160;Sachbuch;Griechenland;gKd51692;zni95678
3922;601;Lukian von Samosata;Hetärengespräche;160;Sachbuch;Griechenland;HXz09327;fxp39845
3923;601;Lukian von Samosata;Hetärengespräche;160;Sachbuch;Griechenland;IhD93785;fDO58463
3924;601;Lukian von Samosata;Hetärengespräche;160;Sachbuch;Griechenland;ufE40758;eJH24361
3925;601;Lukian von Samosata;Hetärengespräche;160;Sachbuch;Griechenland;gWB82314;EQw04129
3926;601;Lukian von Samosata;Hetärengespräche;160;Sachbuch;Griechenland;adL43908;ObQ51832
3927;602;Martin Luther;Von der Freiheit eines Christenmenschen;1520;Religion;Deutschland;hDW06241;tTk64810
3928;602;Martin Luther;Von der Freiheit eines Christenmenschen;1520;Religion;Deutschland;ziq72864;DdJ34610
3929;602;Martin Luther;Von der Freiheit eines Christenmenschen;1520;Religion;Deutschland;AzJ70316;cvG79342
3930;602;Martin Luther;Von der Freiheit eines Christenmenschen;1520;Religion;Deutschland;KkH09618;VoK07285
3931;602;Martin Luther;Von der Freiheit eines Christenmenschen;1520;Religion;Deutschland;Myf70528;KtQ58064
3932;602;Martin Luther;Von der Freiheit eines Christenmenschen;1520;Religion;Deutschland;Nxe53906;JTU65279
3933;602;Martin Luther;Von der Freiheit eines Christenmenschen;1520;Religion;Deutschland;gEf57326;rvK35194
3934;603;Joaquim Maria Machado de Assis;Nachträgliche Memoiren des Brás Cubas;1881;Roman;Brasilien;xde89123;KzW43681
3935;603;Joaquim Maria Machado de Assis;Nachträgliche Memoiren des Brás Cubas;1881;Roman;Brasilien;dup12679;tec07958
3936;603;Joaquim Maria Machado de Assis;Nachträgliche Memoiren des Brás Cubas;1881;Roman;Brasilien;IiC90867;Esz58612
3937;603;Joaquim Maria Machado de Assis;Nachträgliche Memoiren des Brás Cubas;1881;Roman;Brasilien;ezD47592;Mcj54236
3938;603;Joaquim Maria Machado de Assis;Nachträgliche Memoiren des Brás Cubas;1881;Roman;Brasilien;vku01369;QPW97165
3939;603;Joaquim Maria Machado de Assis;Nachträgliche Memoiren des Brás Cubas;1881;Roman;Brasilien;MNp70413;ZiT08954
3940;604;Nagib Mahfuz;Die Midaq-Gasse;1947;Roman;Arabien;bTJ79053;tOK90683
3941;604;Nagib Mahfuz;Die Midaq-Gasse;1947;Roman;Arabien;btR84159;WXa90634
3942;604;Nagib Mahfuz;Die Midaq-Gasse;1947;Roman;Arabien;Plc01875;eSn14570
3943;604;Nagib Mahfuz;Die Midaq-Gasse;1947;Roman;Arabien;CbA97604;AMK07129
3944;604;Nagib Mahfuz;Die Midaq-Gasse;1947;Roman;Arabien;AJF43108;vHb03498
3945;604;Nagib Mahfuz;Die Midaq-Gasse;1947;Roman;Arabien;NWZ93682;olK87345
3946;605;Niccolò Machiavelli;Der Fürst;1513;Sachbuch;Italien;Nmg46758;hqX92483
3947;605;Niccolò Machiavelli;Der Fürst;1513;Sachbuch;Italien;uBm12689;WFA65239
3948;605;Niccolò Machiavelli;Der Fürst;1513;Sachbuch;Italien;bWY56709;vwX60439
